DEPTH,GR,ILD,NPHI,RHOB,WELL
4609.5,108.779,3.5014,0.251,2.4852,15/9-F-4
4610.0,108.487,3.8252,0.2687,2.4744,15/9-F-4
4610.5,113.567,3.5206,0.287,2.4699,15/9-F-4
4611.0,119.683,3.012,0.2894,2.4525,15/9-F-4
4611.5,124.824,2.189,0.2964,2.4451,15/9-F-4
4612.0,127.129,1.9688,0.3178,2.4293,15/9-F-4
4612.5,128.903,2.3117,0.3065,2.4364,15/9-F-4
4613.0,129.091,2.4418,0.3125,2.4606,15/9-F-4
4613.5,127.637,2.9034,0.3121,2.459,15/9-F-4
4614.0,124.428,3.498,0.3026,2.4645,15/9-F-4
4614.5,122.911,3.458,0.3159,2.4403,15/9-F-4
4615.0,122.635,2.9306,0.3069,2.4526,15/9-F-4
4615.5,126.639,2.4566,0.2932,2.4466,15/9-F-4
4616.0,130.759,2.5581,0.2929,2.4522,15/9-F-4
4616.5,137.785,2.624,0.2976,2.4457,15/9-F-4
4617.0,146.487,2.6799,0.31,2.449,15/9-F-4
4617.5,157.818,2.1239,0.3117,2.4337,15/9-F-4
4618.0,166.068,1.6818,0.3255,2.4303,15/9-F-4
4618.5,165.264,2.0941,0.3153,2.4426,15/9-F-4
4619.0,160.137,2.1605,0.3357,2.4466,15/9-F-4
4619.5,154.708,1.8617,0.3235,2.438,15/9-F-4
4620.0,156.084,1.9617,0.3136,2.4226,15/9-F-4
4620.5,158.442,2.177,0.3202,2.4365,15/9-F-4
4621.0,159.683,2.4343,0.3005,2.4573,15/9-F-4
4621.5,159.739,1.9702,0.3089,2.468,15/9-F-4
4622.0,157.167,1.6704,0.3103,2.4703,15/9-F-4
4622.5,153.314,1.777,0.3168,2.4762,15/9-F-4
4623.0,148.837,2.0131,0.312,2.4773,15/9-F-4
4623.5,144.99,2.0591,0.3123,2.4648,15/9-F-4
4624.0,144.287,2.0878,0.3015,2.4503,15/9-F-4
4624.5,141.161,1.94,0.3178,2.4567,15/9-F-4
4625.0,139.104,1.931,0.2922,2.4682,15/9-F-4
4625.5,135.836,2.0618,0.2948,2.4729,15/9-F-4
4626.0,134.482,2.0025,0.3187,2.4661,15/9-F-4
4626.5,134.994,1.8372,0.3028,2.4602,15/9-F-4
4627.0,136.663,1.7338,0.308,2.4588,15/9-F-4
4627.5,137.6,1.7391,0.3147,2.4575,15/9-F-4
4628.0,137.775,1.6762,0.3214,2.4545,15/9-F-4
4628.5,139.568,1.7203,0.3176,2.4436,15/9-F-4
4629.0,139.036,1.7361,0.3419,2.4373,15/9-F-4
4629.5,137.351,1.7717,0.3203,2.4338,15/9-F-4
4630.0,133.982,1.9975,0.3142,2.443,15/9-F-4
4630.5,133.849,2.047,0.3234,2.4456,15/9-F-4
4631.0,135.609,1.9663,0.3278,2.4464,15/9-F-4
4631.5,135.408,1.9037,0.3232,2.449,15/9-F-4
4632.0,134.777,1.8421,0.3167,2.4476,15/9-F-4
4632.5,134.069,1.9917,0.3072,2.4487,15/9-F-4
4633.0,137.39,1.7377,0.3132,2.4452,15/9-F-4
4633.5,139.601,1.8369,0.304,2.4518,15/9-F-4
4634.0,138.963,1.7445,0.3109,2.4654,15/9-F-4
4634.5,136.223,1.9094,0.3139,2.4667,15/9-F-4
4635.0,134.99,2.0433,0.3218,2.4583,15/9-F-4
4635.5,134.982,2.0187,0.3266,2.4427,15/9-F-4
4636.0,134.942,1.8907,0.3199,2.4372,15/9-F-4
4636.5,135.524,1.8744,0.3163,2.4393,15/9-F-4
4637.0,135.992,1.8828,0.3257,2.4431,15/9-F-4
4637.5,138.962,1.9389,0.3162,2.4491,15/9-F-4
4638.0,138.346,1.755,0.3338,2.4591,15/9-F-4
4638.5,140.2,1.8032,0.3273,2.4548,15/9-F-4
4639.0,137.101,1.8883,0.3179,2.4505,15/9-F-4
4639.5,136.372,1.8231,0.3168,2.4475,15/9-F-4
4640.0,135.601,1.7371,0.3136,2.4518,15/9-F-4
4640.5,136.372,1.6882,0.3216,2.4487,15/9-F-4
4641.0,137.765,1.6393,0.3204,2.4447,15/9-F-4
4641.5,138.77,1.7175,0.3452,2.4529,15/9-F-4
4642.0,139.027,1.6589,0.3163,2.4502,15/9-F-4
4642.5,138.67,1.7716,0.3112,2.4434,15/9-F-4
4643.0,137.521,1.6631,0.3206,2.4474,15/9-F-4
4643.5,137.367,1.6903,0.3422,2.4618,15/9-F-4
4644.0,139.434,1.7746,0.3252,2.4683,15/9-F-4
4644.5,140.129,2.0205,0.3315,2.467,15/9-F-4
4645.0,140.785,2.1066,0.3072,2.4587,15/9-F-4
4645.5,137.108,2.0107,0.3023,2.4548,15/9-F-4
4646.0,137.162,1.9026,0.2997,2.4502,15/9-F-4
4646.5,134.402,1.9804,0.3303,2.4602,15/9-F-4
4647.0,133.945,1.9161,0.303,2.4786,15/9-F-4
4647.5,131.21,1.9133,0.2961,2.4825,15/9-F-4
4648.0,133.154,1.614,0.3166,2.4863,15/9-F-4
4648.5,132.802,1.6042,0.3184,2.4767,15/9-F-4
4649.0,128.956,1.5885,0.3381,2.4755,15/9-F-4
4649.5,123.813,1.4753,0.3351,2.4741,15/9-F-4
4650.0,120.028,1.4687,0.3215,2.4689,15/9-F-4
4650.5,122.826,1.5465,0.3374,2.469,15/9-F-4
4651.0,127.437,1.5643,0.3647,2.4514,15/9-F-4
4651.5,131.661,1.7314,0.3681,2.4371,15/9-F-4
4652.0,135.675,1.9868,0.3434,2.4127,15/9-F-4
4652.5,140.419,1.8096,0.375,2.407,15/9-F-4
4653.0,144.315,1.8922,0.382,2.4115,15/9-F-4
4653.5,144.365,2.0403,0.3835,2.4208,15/9-F-4
4654.0,143.256,1.8651,0.3762,2.423,15/9-F-4
4654.5,144.96,1.8429,0.3455,2.4197,15/9-F-4
4655.0,143.708,1.949,0.3639,2.4169,15/9-F-4
4655.5,143.266,2.1696,0.3687,2.4166,15/9-F-4
4656.0,143.243,2.1878,0.3557,2.4136,15/9-F-4
4656.5,145.731,2.4178,0.3439,2.4089,15/9-F-4
4657.0,145.214,1.8773,0.3592,2.4037,15/9-F-4
4657.5,144.162,1.9826,0.3521,2.3923,15/9-F-4
4658.0,144.064,1.9547,0.4008,2.3837,15/9-F-4
4658.5,145.226,2.0518,0.3768,2.3746,15/9-F-4
4659.0,145.117,2.1542,0.4048,2.3723,15/9-F-4
4659.5,143.426,2.1272,0.4027,2.3781,15/9-F-4
4660.0,139.678,2.1386,0.345,2.3901,15/9-F-4
4660.5,137.167,2.2175,0.3813,2.4112,15/9-F-4
4661.0,132.203,2.2304,0.4075,2.4235,15/9-F-4
4661.5,132.494,1.8556,0.3879,2.4252,15/9-F-4
4662.0,128.442,1.5876,0.3612,2.4129,15/9-F-4
4662.5,130.027,1.6077,0.3727,2.4081,15/9-F-4
4663.0,128.57,1.934,0.3711,2.4054,15/9-F-4
4663.5,128.767,1.8882,0.3499,2.4097,15/9-F-4
4664.0,129.626,1.9156,0.3582,2.4185,15/9-F-4
4664.5,129.581,1.877,0.3709,2.4343,15/9-F-4
4665.0,132.581,1.934,0.3644,2.4445,15/9-F-4
4665.5,132.762,2.0335,0.3748,2.4444,15/9-F-4
4666.0,133.177,2.1667,0.3441,2.4506,15/9-F-4
4666.5,128.617,2.1466,0.3573,2.4682,15/9-F-4
4667.0,123.518,2.1171,0.3386,2.4685,15/9-F-4
4667.5,118.926,2.0279,0.3607,2.4635,15/9-F-4
4668.0,119.154,1.7785,0.362,2.4505,15/9-F-4
4668.5,122.195,1.7377,0.3311,2.4561,15/9-F-4
4669.0,122.537,1.7973,0.3483,2.4466,15/9-F-4
4669.5,120.512,1.642,0.3257,2.4453,15/9-F-4
4670.0,118.463,1.5137,0.356,2.4416,15/9-F-4
4670.5,117.033,1.5988,0.3499,2.4558,15/9-F-4
4671.0,117.486,1.6342,0.3449,2.4604,15/9-F-4
4671.5,115.111,1.5743,0.3065,2.4649,15/9-F-4
4672.0,115.668,1.6663,0.3368,2.4626,15/9-F-4
4672.5,118.483,1.6909,0.3192,2.4532,15/9-F-4
4673.0,120.48,1.5903,0.3352,2.4453,15/9-F-4
4673.5,122.279,1.5475,0.3229,2.4366,15/9-F-4
4674.0,121.589,1.7599,0.3608,2.4408,15/9-F-4
4674.5,122.574,1.9957,0.3485,2.4404,15/9-F-4
4675.0,122.393,2.1058,0.3178,2.4444,15/9-F-4
4675.5,121.52,2.0872,0.3285,2.4464,15/9-F-4
4676.0,122.653,1.924,0.3535,2.4527,15/9-F-4
4676.5,120.621,2.0108,0.3388,2.4539,15/9-F-4
4677.0,118.75,2.0607,0.3426,2.4545,15/9-F-4
4677.5,115.565,2.0717,0.2802,2.4593,15/9-F-4
4678.0,114.97,2.0956,0.3025,2.4633,15/9-F-4
4678.5,116.321,1.9372,0.3124,2.4545,15/9-F-4
4679.0,118.961,1.8155,0.3158,2.4496,15/9-F-4
4679.5,120.17,1.6898,0.3229,2.4534,15/9-F-4
4680.0,121.182,1.7501,0.3022,2.464,15/9-F-4
4680.5,119.461,1.7069,0.3205,2.467,15/9-F-4
4681.0,117.397,1.6711,0.3107,2.4648,15/9-F-4
4681.5,113.971,1.5556,0.2833,2.4634,15/9-F-4
4682.0,113.729,1.4896,0.2961,2.4701,15/9-F-4
4682.5,116.65,1.5376,0.2865,2.4665,15/9-F-4
4683.0,119.533,1.5212,0.2818,2.4637,15/9-F-4
4683.5,120.279,1.5464,0.2897,2.457,15/9-F-4
4684.0,120.756,1.3972,0.2986,2.4456,15/9-F-4
4684.5,120.618,1.5373,0.315,2.4412,15/9-F-4
4685.0,119.319,1.6443,0.3283,2.4264,15/9-F-4
4685.5,122.348,1.7362,0.3328,2.4289,15/9-F-4
4686.0,122.918,2.145,0.3239,2.4413,15/9-F-4
4686.5,127.7,2.1371,0.325,2.4443,15/9-F-4
4687.0,128.828,2.1554,0.3183,2.4504,15/9-F-4
4687.5,131.843,1.8026,0.3248,2.4358,15/9-F-4
4688.0,130.655,1.8015,0.3089,2.4389,15/9-F-4
4688.5,125.475,2.1335,0.3228,2.4296,15/9-F-4
4689.0,124.134,2.0191,0.3329,2.4323,15/9-F-4
4689.5,121.855,1.9195,0.332,2.4263,15/9-F-4
4690.0,122.918,1.7731,0.3282,2.4362,15/9-F-4
4690.5,121.186,1.7694,0.311,2.4388,15/9-F-4
4691.0,121.124,1.9588,0.313,2.4441,15/9-F-4
4691.5,120.794,2.1089,0.3271,2.4255,15/9-F-4
4692.0,122.044,1.7278,0.3058,2.4186,15/9-F-4
4692.5,122.763,1.9322,0.308,2.4108,15/9-F-4
4693.0,122.519,2.2339,0.325,2.4112,15/9-F-4
4693.5,119.426,2.2653,0.329,2.4111,15/9-F-4
4694.0,118.387,2.2982,0.3035,2.421,15/9-F-4
4694.5,119.628,2.2115,0.3243,2.4378,15/9-F-4
4695.0,121.256,2.2649,0.3133,2.4477,15/9-F-4
4695.5,121.262,2.2733,0.3216,2.4445,15/9-F-4
4696.0,119.544,2.0207,0.3216,2.4443,15/9-F-4
4696.5,119.113,2.0289,0.298,2.4318,15/9-F-4
4697.0,121.166,2.1148,0.3191,2.4329,15/9-F-4
4697.5,123.851,2.1181,0.3096,2.4364,15/9-F-4
4698.0,122.866,2.2011,0.2989,2.4502,15/9-F-4
4698.5,120.462,2.049,0.2863,2.4556,15/9-F-4
4699.0,117.331,2.061,0.2954,2.4484,15/9-F-4
4699.5,116.622,1.9125,0.2996,2.4492,15/9-F-4
4700.0,115.234,1.9877,0.2807,2.4524,15/9-F-4
4700.5,113.159,2.0965,0.281,2.4553,15/9-F-4
4701.0,112.226,2.7214,0.2638,2.4391,15/9-F-4
4701.5,113.703,1.5294,0.2894,2.4212,15/9-F-4
4702.0,114.287,1.7566,0.3312,2.4083,15/9-F-4
4702.5,117.082,1.9414,0.321,2.4075,15/9-F-4
4703.0,119.679,2.8796,0.3134,2.4172,15/9-F-4
4703.5,123.402,2.3634,0.3313,2.4209,15/9-F-4
4704.0,125.73,2.294,0.3099,2.4219,15/9-F-4
4704.5,124.785,2.5738,0.3253,2.4327,15/9-F-4
4705.0,123.212,2.8959,0.3002,2.4658,15/9-F-4
4705.5,119.138,3.086,0.2854,2.4819,15/9-F-4
4706.0,113.295,2.4468,0.2869,2.4813,15/9-F-4
4706.5,110.953,2.3419,0.2938,2.4634,15/9-F-4
4707.0,110.521,2.2892,0.2936,2.4616,15/9-F-4
4707.5,111.666,2.4884,0.2768,2.4606,15/9-F-4
4708.0,111.791,2.5196,0.2715,2.4586,15/9-F-4
4708.5,114.766,2.3932,0.2714,2.4497,15/9-F-4
4709.0,117.863,2.3669,0.3111,2.4536,15/9-F-4
4709.5,121.006,2.3982,0.3127,2.4459,15/9-F-4
4710.0,120.83,2.3563,0.3419,2.4413,15/9-F-4
4710.5,121.419,2.3404,0.3196,2.4249,15/9-F-4
4711.0,122.475,2.4152,0.3173,2.4154,15/9-F-4
4711.5,122.218,2.6192,0.353,2.418,15/9-F-4
4712.0,122.569,2.565,0.3442,2.4292,15/9-F-4
4712.5,121.056,2.4623,0.3125,2.444,15/9-F-4
4713.0,119.938,1.8664,0.3071,2.44,15/9-F-4
4713.5,118.343,1.8533,0.3216,2.474,15/9-F-4
4714.0,117.205,1.8536,0.3172,2.4867,15/9-F-4
4714.5,117.318,2.074,0.3206,2.5143,15/9-F-4
4715.0,116.26,1.9317,0.3077,2.4527,15/9-F-4
4715.5,117.812,1.9381,0.289,2.4454,15/9-F-4
4716.0,122.167,2.1571,0.3117,2.4391,15/9-F-4
4716.5,128.416,2.1612,0.3037,2.4479,15/9-F-4
4717.0,129.447,1.9637,0.305,2.4432,15/9-F-4
4717.5,127.809,1.9338,0.3122,2.4374,15/9-F-4
4718.0,123.381,1.8927,0.3148,2.4341,15/9-F-4
4718.5,122.044,2.0104,0.3054,2.4344,15/9-F-4
4719.0,121.345,1.9927,0.3103,2.4324,15/9-F-4
4719.5,123.424,1.8743,0.3041,2.435,15/9-F-4
4720.0,121.665,1.8503,0.2953,2.4388,15/9-F-4
4720.5,120.652,1.9559,0.3179,2.4477,15/9-F-4
4721.0,115.081,1.9966,0.2804,2.4552,15/9-F-4
4721.5,115.383,2.0199,0.3157,2.4682,15/9-F-4
4722.0,113.066,2.2638,0.2954,2.4669,15/9-F-4
4722.5,115.395,2.2378,0.2993,2.4597,15/9-F-4
4723.0,115.246,2.0673,0.2946,2.4457,15/9-F-4
4723.5,117.637,2.0966,0.3147,2.4307,15/9-F-4
4724.0,118.838,2.1122,0.2975,2.4344,15/9-F-4
4724.5,119.53,2.2168,0.3002,2.4384,15/9-F-4
4725.0,118.571,2.1958,0.2942,2.4466,15/9-F-4
4725.5,119.549,2.1678,0.3023,2.4358,15/9-F-4
4726.0,119.674,2.0387,0.287,2.4336,15/9-F-4
4726.5,118.622,2.0137,0.3089,2.4372,15/9-F-4
4727.0,118.091,1.9617,0.3034,2.4479,15/9-F-4
4727.5,116.933,2.1868,0.3016,2.4451,15/9-F-4
4728.0,116.76,2.0427,0.3461,2.4415,15/9-F-4
4728.5,114.732,2.1263,0.2957,2.4347,15/9-F-4
4729.0,116.241,2.1699,0.3231,2.4307,15/9-F-4
4729.5,116.392,2.1944,0.2852,2.4319,15/9-F-4
4730.0,115.857,2.0733,0.2974,2.4399,15/9-F-4
4730.5,114.176,2.1214,0.2944,2.4446,15/9-F-4
4731.0,114.035,2.0763,0.3005,2.4533,15/9-F-4
4731.5,115.232,1.9359,0.2807,2.4543,15/9-F-4
4732.0,114.784,1.8363,0.2813,2.4604,15/9-F-4
4732.5,114.871,1.8673,0.2724,2.4593,15/9-F-4
4733.0,114.027,1.8666,0.3126,2.4589,15/9-F-4
4733.5,112.775,1.7392,0.2652,2.4565,15/9-F-4
4734.0,110.828,1.6601,0.2711,2.4671,15/9-F-4
4734.5,109.92,1.669,0.2691,2.4788,15/9-F-4
4735.0,109.164,1.7192,0.2605,2.4875,15/9-F-4
4735.5,109.955,1.6525,0.2629,2.4653,15/9-F-4
4736.0,108.519,1.9474,0.2727,2.4543,15/9-F-4
4736.5,109.873,1.816,0.2777,2.4562,15/9-F-4
4737.0,108.855,1.8027,0.2528,2.4701,15/9-F-4
4737.5,108.988,1.8125,0.2832,2.473,15/9-F-4
4738.0,107.84,1.9367,0.2788,2.4701,15/9-F-4
4738.5,107.082,2.0091,0.2659,2.4657,15/9-F-4
4739.0,109.203,2.0132,0.2648,2.4709,15/9-F-4
4739.5,109.57,1.8049,0.2617,2.4746,15/9-F-4
4740.0,110.844,1.7557,0.2642,2.4725,15/9-F-4
4740.5,111.029,1.6116,0.2846,2.4609,15/9-F-4
4741.0,111.815,1.9734,0.2691,2.4624,15/9-F-4
4741.5,113.64,1.7711,0.2792,2.4563,15/9-F-4
4742.0,112.543,1.7702,0.2999,2.4646,15/9-F-4
4742.5,113.032,1.8644,0.2741,2.4553,15/9-F-4
4743.0,113.888,1.7729,0.2732,2.4585,15/9-F-4
4743.5,113.992,1.6876,0.2898,2.4556,15/9-F-4
4744.0,112.194,1.6823,0.2629,2.4573,15/9-F-4
4744.5,109.943,1.7467,0.2796,2.4519,15/9-F-4
4745.0,109.604,1.7766,0.2819,2.4472,15/9-F-4
4745.5,110.533,1.7612,0.2961,2.4361,15/9-F-4
4746.0,111.763,1.7689,0.2776,2.4433,15/9-F-4
4746.5,109.996,1.7397,0.2628,2.4518,15/9-F-4
4747.0,109.951,1.8983,0.2846,2.4537,15/9-F-4
4747.5,109.137,1.753,0.2571,2.452,15/9-F-4
4748.0,113.056,1.6193,0.2882,2.4454,15/9-F-4
4748.5,115.053,1.7895,0.2823,2.4579,15/9-F-4
4749.0,117.9,1.8416,0.2663,2.4671,15/9-F-4
4749.5,117.585,1.7734,0.2703,2.4727,15/9-F-4
4750.0,117.253,1.8097,0.2606,2.4712,15/9-F-4
4750.5,114.818,1.8902,0.2755,2.4655,15/9-F-4
4751.0,115.008,1.9573,0.2742,2.463,15/9-F-4
4751.5,115.177,1.8375,0.2768,2.4567,15/9-F-4
4752.0,112.296,1.9308,0.2753,2.4609,15/9-F-4
4752.5,109.963,1.8614,0.2702,2.4624,15/9-F-4
4753.0,108.52,2.0246,0.26,2.4588,15/9-F-4
4753.5,111.217,1.9591,0.268,2.4606,15/9-F-4
4754.0,111.719,1.9918,0.2547,2.4616,15/9-F-4
4754.5,110.463,1.9117,0.2579,2.4711,15/9-F-4
4755.0,109.651,1.9973,0.2637,2.4578,15/9-F-4
4755.5,108.227,2.0181,0.2781,2.4525,15/9-F-4
4756.0,109.736,1.94,0.2517,2.4433,15/9-F-4
4756.5,108.459,1.833,0.2631,2.4572,15/9-F-4
4757.0,110.571,1.8806,0.2829,2.4678,15/9-F-4
4757.5,108.84,1.8727,0.2754,2.4787,15/9-F-4
4758.0,109.772,1.7265,0.272,2.4832,15/9-F-4
4758.5,109.055,1.7751,0.2814,2.4943,15/9-F-4
4759.0,112.75,1.9166,0.2781,2.4975,15/9-F-4
4759.5,117.371,1.8372,0.2815,2.4893,15/9-F-4
4760.0,120.782,1.7472,0.2797,2.4811,15/9-F-4
4760.5,120.829,1.6008,0.2801,2.4731,15/9-F-4
4761.0,119.363,1.7592,0.271,2.4659,15/9-F-4
4761.5,114.879,2.0236,0.273,2.4538,15/9-F-4
4762.0,107.639,2.0724,0.2666,2.4565,15/9-F-4
4762.5,102.699,2.0562,0.2568,2.46,15/9-F-4
4763.0,99.9764,2.1356,0.2591,2.4629,15/9-F-4
4763.5,99.5864,2.2578,0.2212,2.4583,15/9-F-4
4764.0,97.6275,2.2781,0.216,2.4658,15/9-F-4
4764.5,98.1435,2.3157,0.2229,2.4691,15/9-F-4
4765.0,100.006,2.2791,0.2473,2.4752,15/9-F-4
4765.5,101.426,1.7619,0.2407,2.4638,15/9-F-4
4766.0,101.738,1.8365,0.2405,2.4613,15/9-F-4
4766.5,102.492,1.9549,0.2544,2.4554,15/9-F-4
4767.0,104.382,2.155,0.2471,2.446,15/9-F-4
4767.5,107.28,1.9612,0.2646,2.4275,15/9-F-4
4768.0,107.821,2.039,0.2837,2.4177,15/9-F-4
4768.5,108.198,2.06,0.2629,2.4216,15/9-F-4
4769.0,108.498,1.9556,0.2747,2.4334,15/9-F-4
4769.5,112.651,1.9487,0.258,2.4627,15/9-F-4
4770.0,112.53,1.9072,0.2699,2.4599,15/9-F-4
4770.5,112.565,2.0047,0.2612,2.486,15/9-F-4
4771.0,110.735,2.0479,0.2502,2.4681,15/9-F-4
4771.5,111.379,2.0651,0.2588,2.4836,15/9-F-4
4772.0,109.569,2.0618,0.263,2.4642,15/9-F-4
4772.5,109.405,2.0323,0.2404,2.468,15/9-F-4
4773.0,109.966,2.0754,0.2369,2.4565,15/9-F-4
4773.5,112.854,2.0749,0.2534,2.4478,15/9-F-4
4774.0,111.564,2.0193,0.2514,2.4334,15/9-F-4
4774.5,109.268,2.0303,0.2441,2.4439,15/9-F-4
4775.0,106.666,2.1324,0.244,2.4544,15/9-F-4
4775.5,106.445,2.1448,0.2299,2.4684,15/9-F-4
4776.0,105.994,2.1808,0.2384,2.4608,15/9-F-4
4776.5,104.604,2.0399,0.2344,2.4594,15/9-F-4
4777.0,104.517,1.8477,0.2679,2.4548,15/9-F-4
4777.5,107.179,1.6706,0.2437,2.4556,15/9-F-4
4778.0,109.037,2.2357,0.2384,2.4605,15/9-F-4
4778.5,108.996,2.0116,0.2496,2.4687,15/9-F-4
4779.0,107.653,2.1025,0.2368,2.4679,15/9-F-4
4779.5,109.828,2.2537,0.2506,2.4527,15/9-F-4
4780.0,111.405,1.5594,0.2341,2.4414,15/9-F-4
4780.5,112.084,1.6081,0.2463,2.4374,15/9-F-4
4781.0,112.116,2.1726,0.2413,2.445,15/9-F-4
4781.5,110.601,2.3314,0.2551,2.4531,15/9-F-4
4782.0,108.166,2.1506,0.2542,2.4632,15/9-F-4
4782.5,108.992,1.5771,0.2307,2.4698,15/9-F-4
4783.0,111.884,1.9858,0.2914,2.4468,15/9-F-4
4783.5,118.438,2.2161,0.2819,2.4408,15/9-F-4
4784.0,118.376,3.2327,0.2435,2.4502,15/9-F-4
4784.5,114.882,3.2108,0.2303,2.4801,15/9-F-4
4785.0,107.326,2.8952,0.2375,2.5055,15/9-F-4
4785.5,102.404,2.57,0.2446,2.5019,15/9-F-4
4786.0,101.988,2.327,0.2257,2.4951,15/9-F-4
4786.5,102.612,2.2803,0.2268,2.488,15/9-F-4
4787.0,101.768,2.2509,0.216,2.4942,15/9-F-4
4787.5,100.345,2.1757,0.2078,2.5051,15/9-F-4
4788.0,100.222,2.0774,0.2087,2.5098,15/9-F-4
4788.5,97.5168,1.9695,0.219,2.5081,15/9-F-4
4789.0,97.0299,1.9047,0.2107,2.5086,15/9-F-4
4789.5,96.8342,1.8226,0.2239,2.5032,15/9-F-4
4790.0,97.1708,1.7319,0.224,2.5151,15/9-F-4
4790.5,97.7099,1.7272,0.2168,2.5256,15/9-F-4
4791.0,94.6635,1.6713,0.1986,2.5355,15/9-F-4
4791.5,95.1474,1.741,0.2334,2.5236,15/9-F-4
4792.0,93.3744,1.7097,0.2127,2.5118,15/9-F-4
4792.5,95.1957,1.7023,0.2229,2.5021,15/9-F-4
4793.0,95.699,1.6864,0.2224,2.5009,15/9-F-4
4793.5,94.1379,1.6651,0.2167,2.5096,15/9-F-4
4794.0,94.1021,1.6949,0.2178,2.5192,15/9-F-4
4794.5,96.0983,1.6996,0.228,2.5179,15/9-F-4
4795.0,101.481,1.6837,0.2409,2.4985,15/9-F-4
4795.5,102.69,1.6899,0.2294,2.491,15/9-F-4
4796.0,100.408,1.7549,0.2278,2.4908,15/9-F-4
4796.5,96.7215,1.7899,0.2326,2.4952,15/9-F-4
