DEPTH,GR,NPHI,RHOB,ILD,WELL,SW,PHIE,VSH,PERM
FEET,GAPI,V/V,G/C3,OHMM,,V/V,V/V,V/V,MD
17259,47.0158,0.118836,2.7796,4.996,15/9-F-10,1,0.00405781,0.245138,3.03E-07
17259.5,50.1495,0.120551,2.7606,4.8055,15/9-F-10,1,0.00454116,0.265891,5.32E-07
17260,53.3184,0.119613,2.7501,4.6915,15/9-F-10,1,0.00293727,0.286877,7.93E-08
17260.5,56.52,0.1265,2.74,4.59,15/9-F-10,1,0.00316715,0.308079,1.18E-07
17261,59.9701,0.130042,2.73,4.5574,15/9-F-10,1,0.00237632,0.330928,3.47E-08
17261.5,64.3326,0.126899,2.73,4.4145,15/9-F-10,1,0,0.359819,0
17262,69.6458,0.138313,2.73,4.223,15/9-F-10,1,0,0.395005,0
17262.5,74.85,0.1346,2.73,4.06,15/9-F-10,1,0.00386957,0.42947,4.28E-07
17263,78.2922,0.145254,2.7198,3.9681,15/9-F-10,1,0.00168048,0.452266,1.09E-08
17263.5,80.339,0.148939,2.71,3.8476,15/9-F-10,1,0.00205957,0.465821,2.86E-08
17264,82.5297,0.159702,2.71,3.7714,15/9-F-10,1,0,0.480329,0
17264.5,86.05,0.1601,2.72,3.59,15/9-F-10,1.41652,0.00613501,0.503642,4.50E-06
17265,89.4256,0.160412,2.7297,3.5184,15/9-F-10,1.33101,0.00900388,0.525997,2.78E-05
17265.5,88.3707,0.161523,2.7095,3.3964,15/9-F-10,1.41908,0.00639177,0.519011,5.77E-06
17266,88.7422,0.169238,2.6904,3.2726,15/9-F-10,1,0.00139238,0.521472,6.12E-09
17266.5,89.0086,0.164029,2.6701,3.2103,15/9-F-10,1,0.00213433,0.523236,4.22E-08
17267,93.3512,0.171975,2.6598,3.0898,15/9-F-10,1,0.00231876,0.551995,6.94E-08
17267.5,97.2152,0.179125,2.6398,3.07,15/9-F-10,1,0.00125753,0.577584,4.97E-09
17268,98.9393,0.187697,2.6302,3.07,15/9-F-10,1,0.000707552,0.589002,3.95E-10
17268.5,99.357,0.182642,2.6201,2.9609,15/9-F-10,1,0,0.591768,0
17269,97.1758,0.185845,2.62,2.8794,15/9-F-10,1,0,0.577323,0
17269.5,96.6554,0.203267,2.6204,2.7984,15/9-F-10,1,0.00269455,0.573877,1.51E-07
17270,96.884,0.180693,2.6395,2.7318,15/9-F-10,1,0.0011207,0.575391,2.93E-09
17270.5,97.721,0.185343,2.64,2.6805,15/9-F-10,1,0.00143729,0.580934,9.21E-09
17271,100.458,0.204274,2.6299,2.6093,15/9-F-10,1,0,0.59906,0
17271.5,103.888,0.199334,2.6098,2.4796,15/9-F-10,1,0,0.621776,0
17272,106.184,0.191428,2.6003,2.4606,15/9-F-10,1,0,0.636978,0
17272.5,105.155,0.191792,2.6099,2.5192,15/9-F-10,1,0.000342981,0.630164,1.87E-11
17273,103.14,0.2056,2.61,2.61,15/9-F-10,1,0,0.616821,0
17273.5,101.253,0.192937,2.6203,2.6219,15/9-F-10,1,0.000306971,0.604327,9.94E-12
17274,99.2627,0.184079,2.6394,2.7267,15/9-F-10,1,0.00184842,0.591144,3.00E-08
17274.5,97.3894,0.174649,2.6794,2.789,15/9-F-10,1.47098,0.00578987,0.578738,4.82E-06
17275,94.99,0.1797,2.7,2.82,15/9-F-10,1.47054,0.00737399,0.562848,1.33E-05
17275.5,94.705,0.196524,2.6895,2.8808,15/9-F-10,1,0,0.56096,0
17276,95.7071,0.185688,2.6594,2.9285,15/9-F-10,1,0.000459511,0.567597,5.11E-11
17276.5,98.155,0.185307,2.6404,2.8809,15/9-F-10,1,0.00161735,0.583808,1.59E-08
17277,97.07,0.1744,2.64,2.84,15/9-F-10,1,0.00123503,0.576622,4.56E-09
17277.5,94.8888,0.173311,2.6399,2.8508,15/9-F-10,1,0.000546036,0.562177,1.08E-10
17278,92.6284,0.181429,2.6297,2.9083,15/9-F-10,1,0,0.547208,0
17278.5,94.3048,0.178952,2.6202,2.8512,15/9-F-10,1,0,0.55831,0
17279,97.5727,0.192626,2.62,2.7605,15/9-F-10,1,0,0.579952,0
17279.5,98.4804,0.19106,2.6199,2.6594,15/9-F-10,1,0,0.585963,0
17280,97.5625,0.196323,2.61,2.6005,15/9-F-10,1,0.00088051,0.579884,1.01E-09
17280.5,96.5147,0.18575,2.61,2.6195,15/9-F-10,1,0,0.572945,0
17281,97.3034,0.177961,2.6199,2.7093,15/9-F-10,1,0,0.578168,0
17281.5,98.9254,0.184973,2.6202,2.7003,15/9-F-10,1,0,0.58891,0
17282,97.0966,0.181679,2.6398,2.7387,15/9-F-10,1,0.00122068,0.576799,4.33E-09
17282.5,96.106,0.185013,2.6303,2.6815,15/9-F-10,1,0,0.570238,0
17283,93.5572,0.191135,2.63,2.7394,15/9-F-10,1,0.0011042,0.553359,2.48E-09
17283.5,93.317,0.183254,2.6201,2.7604,15/9-F-10,1,0,0.551768,0
17284,90.8576,0.174664,2.6302,2.8404,15/9-F-10,1,0,0.535481,0
17284.5,89.3145,0.17295,2.6397,2.8594,15/9-F-10,1,0,0.525262,0
17285,90.0692,0.162343,2.64,3.0277,15/9-F-10,1,0,0.53026,0
17285.5,93.37,0.1655,2.65,2.82,15/9-F-10,1,0.00121635,0.552119,3.81E-09
17286,96.0006,0.167007,2.66,2.6523,15/9-F-10,1,0.00316451,0.56954,3.04E-07
17286.5,97.6675,0.161959,2.66,2.7761,15/9-F-10,1,0.0036824,0.58058,6.34E-07
17287,99.383,0.176954,2.6698,2.6718,15/9-F-10,1.4918,0.00532364,0.59194,3.52E-06
17287.5,103.71,0.1822,2.59,2.51,15/9-F-10,1,0,0.620596,0
17288,105.041,0.187605,2.5697,2.3997,15/9-F-10,1,0,0.629412,0
17288.5,102.043,0.21217,2.5515,2.377,15/9-F-10,1.47357,0.00827613,0.609556,2.80E-05
17289,102.138,0.201692,2.5991,2.2817,15/9-F-10,1,0,0.610187,0
17289.5,99.92,0.2183,2.61,2.28,15/9-F-10,1.58968,0.00550228,0.595497,4.16E-06
17290,99.9436,0.223205,2.61,2.3092,15/9-F-10,1.54399,0.00715521,0.595653,1.36E-05
17290.5,96.5103,0.208709,2.61,2.2483,15/9-F-10,1.64674,0.00612921,0.572916,6.06E-06
17291,96.5198,0.205566,2.61,2.1912,15/9-F-10,1,0.00498893,0.572979,2.40E-06
17291.5,99.7726,0.222509,2.61,2.1502,15/9-F-10,1.62087,0.00712119,0.594521,1.32E-05
17292,101.739,0.206777,2.6,2.1196,15/9-F-10,1,0.00127603,0.607546,6.15E-09
17292.5,103.554,0.223232,2.6,2.0775,15/9-F-10,1,0.0046882,0.619565,2.29E-06
17293,104.097,0.224471,2.6,1.9822,15/9-F-10,1,0.00448522,0.62316,1.91E-06
17293.5,105.261,0.222814,2.6,2.0197,15/9-F-10,1,0.00274858,0.630866,2.20E-07
17294,105.766,0.219094,2.6001,2.0106,15/9-F-10,1,0.00129604,0.634214,7.59E-09
17294.5,105.252,0.206135,2.6102,2.082,15/9-F-10,1,0,0.630805,0
17295,102.775,0.21185,2.6197,2.1678,15/9-F-10,1,0,0.614404,0
17295.5,100.128,0.211901,2.6101,2.2096,15/9-F-10,1,0.00322141,0.596873,3.76E-07
17296,95.5147,0.199714,2.61,2.2705,15/9-F-10,1,0.00399123,0.566323,8.52E-07
17296.5,92.6668,0.183804,2.6102,2.3608,15/9-F-10,1,0.000725366,0.547462,3.64E-10
17297,92.5144,0.193519,2.6197,2.3989,15/9-F-10,1,0.00381805,0.546453,6.38E-07
17297.5,95.7364,0.191333,2.62,2.3901,15/9-F-10,1,0.000331697,0.567791,1.18E-11
17298,98.29,0.1913,2.61,2.36,15/9-F-10,1,0,0.584702,0
17298.5,100.023,0.203885,2.6,2.3391,15/9-F-10,1,0.00187728,0.596178,3.30E-08
17299,101.271,0.219411,2.6,2.2915,15/9-F-10,1.55957,0.00600912,0.604442,6.46E-06
17299.5,104.311,0.206026,2.6,2.2703,15/9-F-10,1,0,0.624578,0
17300,104.61,0.2122,2.6,2.27,15/9-F-10,1,0.000553984,0.626556,1.59E-10
17300.5,102.219,0.206427,2.6,2.2911,15/9-F-10,1,0.000780798,0.610725,6.85E-10
17301,97.2115,0.207974,2.6,2.3606,15/9-F-10,1.54889,0.00655143,0.57756,8.36E-06
17301.5,95.3541,0.203973,2.6,2.3797,15/9-F-10,1.56387,0.00720868,0.565259,1.21E-05
17302,97.05,0.1989,2.61,2.29,15/9-F-10,1,0.00214846,0.57649,5.51E-08
17302.5,101.357,0.194551,2.6303,2.2103,15/9-F-10,1,0.00146993,0.605011,1.15E-08
17303,104.022,0.183283,2.6503,2.2311,15/9-F-10,1,0.00455971,0.622662,2.05E-06
17303.5,102.355,0.175758,2.6598,2.2692,15/9-F-10,1.56483,0.00511615,0.611623,3.25E-06
17304,100.937,0.185348,2.6501,2.2501,15/9-F-10,1,0.00357878,0.602234,6.20E-07
17304.5,98.5153,0.179317,2.6398,2.2606,15/9-F-10,1,0.00166146,0.586194,1.81E-08
17305,98.0558,0.190048,2.62,2.3197,15/9-F-10,1,0,0.583151,0
17305.5,97.1318,0.184237,2.62,2.3102,15/9-F-10,1,0,0.577032,0
17306,97.0604,0.171601,2.62,2.3695,15/9-F-10,1,0,0.576559,0
17306.5,96.6236,0.172851,2.6301,2.4302,15/9-F-10,1,0,0.573666,0
17307,97.0509,0.179024,2.6402,2.4502,15/9-F-10,1,0.00125171,0.576496,4.84E-09
17307.5,96.2412,0.171595,2.6497,2.4597,15/9-F-10,1,0.00207447,0.571134,4.59E-08
17308,98.9209,0.165464,2.6599,2.4798,15/9-F-10,1,0.0040605,0.58888,1.02E-06
17308.5,100.88,0.172402,2.6599,2.5094,15/9-F-10,1,0.0046693,0.601857,2.05E-06
17309,106.611,0.172888,2.6498,2.3878,15/9-F-10,1.4575,0.00530764,0.639809,4.46E-06
17309.5,109.526,0.177079,2.6403,2.283,15/9-F-10,1.42537,0.00513885,0.659111,4.30E-06
17310,110.429,0.195256,2.6301,2.1715,15/9-F-10,1,0.00426596,0.665092,1.93E-06
17310.5,109.8,0.2033,2.61,2.11,15/9-F-10,1,0.00179752,0.660927,3.85E-08
17311,109.13,0.19221,2.6098,2.0003,15/9-F-10,1,0.00156665,0.656488,2.02E-08
17311.5,108.568,0.20364,2.6003,2.0194,15/9-F-10,1,0.000317719,0.652766,1.51E-11
17312,106.838,0.220826,2.6,2.0102,15/9-F-10,1,0.000872847,0.64131,1.33E-09
17312.5,103.89,0.2161,2.59,1.99,15/9-F-10,1,0.00329966,0.621788,4.76E-07
17313,104.043,0.215863,2.5902,1.9798,15/9-F-10,1,0.00302921,0.622799,3.26E-07
17313.5,107.394,0.21402,2.5997,1.97,15/9-F-10,1,0,0.644991,0
17314,111.004,0.227355,2.5902,1.97,15/9-F-10,1,0.000286992,0.668899,1.05E-11
17314.5,111.75,0.2125,2.59,1.95,15/9-F-10,1,0.00014163,0.673841,4.50E-13
17315,111.628,0.208475,2.6001,1.9601,15/9-F-10,1,0.00124601,0.673035,7.96E-09
17315.5,108.52,0.199926,2.61,1.9711,15/9-F-10,1,0.0013998,0.65245,1.19E-08
17316,107.825,0.225072,2.61,2.0092,15/9-F-10,1,0,0.647845,0
17316.5,104.816,0.204016,2.6199,2.0398,15/9-F-10,1,0.000736411,0.627921,5.76E-10
17317,104.316,0.213819,2.6101,2.0295,15/9-F-10,1,0.000252458,0.624609,4.58E-12
17317.5,103.044,0.224575,2.62,1.98,15/9-F-10,1,0.00222601,0.616185,7.86E-08
17318,103.958,0.212193,2.62,1.98,15/9-F-10,1,0,0.622241,0
17318.5,105.349,0.220332,2.6299,2.0098,15/9-F-10,1,0,0.63145,0
17319,103.596,0.20952,2.62,2.0599,15/9-F-10,1,0,0.61984,0
17319.5,99.2819,0.22411,2.62,2.0493,15/9-F-10,1.68168,0.00632686,0.591271,7.63E-06
17320,95.9767,0.211822,2.62,2.0208,15/9-F-10,1.74081,0.00615869,0.569382,6.09E-06
17320.5,96.6914,0.195374,2.62,2.02,15/9-F-10,1,0.000658508,0.574115,2.66E-10
17321,96.5636,0.214654,2.6099,2.0097,15/9-F-10,1.68529,0.00827034,0.573269,2.34E-05
17321.5,101.004,0.224438,2.6,1.9586,15/9-F-10,1.65342,0.00817999,0.602674,2.57E-05
17322,102.614,0.207198,2.6,1.8919,15/9-F-10,1,0.000699629,0.613334,4.24E-10
17322.5,106.656,0.20374,2.6099,1.89,15/9-F-10,1,0.000809388,0.640106,9.43E-10
17323,105.02,0.2341,2.61,1.89,15/9-F-10,1,0.00465041,0.629272,2.32E-06
17323.5,105.883,0.231474,2.61,1.8604,15/9-F-10,1,0.00289071,0.634989,2.82E-07
17324,105.521,0.224616,2.61,1.8794,15/9-F-10,1,0.00148727,0.632592,1.40E-08
17324.5,106.494,0.211805,2.6198,1.8997,15/9-F-10,1,0,0.639033,0
17325,105.87,0.2198,2.61,1.9,15/9-F-10,1,0.00025244,0.634901,4.84E-12
17325.5,105.382,0.22501,2.6098,1.9705,15/9-F-10,1,0.00173963,0.631672,2.82E-08
17326,105.64,0.21306,2.6,2.0018,15/9-F-10,1,0.000123204,0.633374,1.90E-13
17326.5,109.116,0.20544,2.6,2.0589,15/9-F-10,1,0.000454169,0.656398,7.68E-11
17327,114.12,0.2063,2.6,2.06,15/9-F-10,1,0.00200883,0.689536,7.57E-08
17327.5,120.834,0.199796,2.59,2.0909,15/9-F-10,1,0.00296381,0.733997,5.94E-07
17328,127.682,0.20652,2.5903,2.16,15/9-F-10,1.32859,0.00512535,0.779348,1.01E-05
17328.5,124.967,0.193376,2.5998,2.16,15/9-F-10,1.36046,0.00535627,0.761371,1.06E-05
17329,115.441,0.187629,2.6099,2.2197,15/9-F-10,1,0.00353874,0.698283,1.02E-06
17329.5,103.102,0.201689,2.61,2.3111,15/9-F-10,1,0,0.61657,0
17330,97.7008,0.20046,2.61,2.4097,15/9-F-10,1,0.00204786,0.5808,4.53E-08
17330.5,96.5863,0.191316,2.61,2.4002,15/9-F-10,1,7.09E-05,0.573419,0
17331,95.3894,0.184751,2.6199,2.4099,15/9-F-10,1,0,0.565493,0
17331.5,96.6554,0.16524,2.6302,2.5101,15/9-F-10,1,0,0.573877,0
17332,97.2662,0.170355,2.66,2.5191,15/9-F-10,1,0.00355772,0.577922,5.36E-07
17332.5,94.9898,0.176927,2.66,2.481,15/9-F-10,1,0.00285047,0.562846,1.84E-07
17333,91.9422,0.178188,2.6699,2.4009,15/9-F-10,1,3.55E-05,0.542664,0
17333.5,90.786,0.176472,2.6399,2.3699,15/9-F-10,1,0,0.535007,0
17334,95.689,0.190184,2.6198,2.3494,15/9-F-10,1,9.65E-05,0.567477,0
17334.5,98.4989,0.203709,2.6103,2.3208,15/9-F-10,1,0.00229133,0.586085,7.70E-08
17335,100.435,0.201633,2.6199,2.3003,15/9-F-10,1,0,0.598907,0
17335.5,99,0.211,2.64,2.23,15/9-F-10,1,0,0.589404,0
17336,98.7365,0.209056,2.66,2.2803,15/9-F-10,1,0,0.587659,0
17336.5,99.0889,0.206675,2.66,2.2994,15/9-F-10,1,0,0.589993,0
17337,96.1677,0.206994,2.66,2.3197,15/9-F-10,1,0,0.570647,0
17337.5,95.66,0.2034,2.64,2.27,15/9-F-10,1,0.000956855,0.567285,1.38E-09
17338,95.6863,0.200749,2.63,2.301,15/9-F-10,1,0.00168628,0.567459,1.77E-08
17338.5,96.7356,0.197855,2.6294,2.3591,15/9-F-10,1,0.000398975,0.574408,2.79E-11
17339,98.1834,0.205951,2.6103,2.3305,15/9-F-10,1,0.00330037,0.583996,3.94E-07
17339.5,97.1,0.2004,2.6,2.34,15/9-F-10,1,0.00361868,0.576821,5.76E-07
17340,100.416,0.201439,2.59,2.3299,15/9-F-10,1,0.00112497,0.598781,3.34E-09
17340.5,100.124,0.219182,2.5903,2.3194,15/9-F-10,1.49015,0.00901289,0.596845,3.85E-05
17341,100.247,0.22204,2.5998,2.3004,15/9-F-10,1.50039,0.00827242,0.597665,2.63E-05
17341.5,102.319,0.218221,2.6,2.2801,15/9-F-10,1,0.00439466,0.611383,1.64E-06
17342,102.317,0.212179,2.6001,2.2091,15/9-F-10,1,0.00242016,0.611369,1.12E-07
17342.5,105.69,0.219223,2.61,2.1298,15/9-F-10,1,0.000276693,0.633712,7.27E-12
17343,104.567,0.20865,2.61,2.1202,15/9-F-10,1,0,0.626269,0
17343.5,106.792,0.210781,2.61,2.0803,15/9-F-10,1,0,0.641005,0
17344,110.506,0.22639,2.5999,1.99,15/9-F-10,1,0,0.665603,0
17344.5,125.47,0.224594,2.59,1.99,15/9-F-10,1,0.00440445,0.764705,4.51E-06
17345,150.045,0.203163,2.59,1.99,15/9-F-10,1.16581,0.0120395,0.92745,0.00437992
17345.5,174.315,0.188848,2.6296,2.0889,15/9-F-10,1,0,1,0
17346,176.418,0.18459,2.6402,2.0598,15/9-F-10,1,0,1,0
17346.5,170.373,0.182836,2.6698,2.036,15/9-F-10,1,0,1,0
17347,169.563,0.18455,2.6603,2.3217,15/9-F-10,1,0,1,0
17347.5,178.765,0.162992,2.6699,2.4879,15/9-F-10,1,0,1,0
17348,182.12,0.1747,2.65,2.38,15/9-F-10,1,0,1,0
17348.5,174.936,0.181842,2.6398,2.4686,15/9-F-10,1,0,1,0
17349,166.564,0.189557,2.6303,2.3924,15/9-F-10,1,0,1,0
17349.5,159.825,0.188718,2.63,2.3802,15/9-F-10,1,0,0.992221,0
17350,149.97,0.1876,2.61,2.41,15/9-F-10,1.05071,0.0142779,0.926954,0.00930672
17350.5,142.486,0.197164,2.6098,2.3611,15/9-F-10,1.10161,0.01193,0.877389,0.00147175
17351,128.368,0.201367,2.6,2.4315,15/9-F-10,1.25164,0.0064356,0.783895,2.95E-05
17351.5,117.834,0.209844,2.6,2.4791,15/9-F-10,1,0.00316258,0.714129,6.88E-07
17352,107.32,0.2042,2.6,2.46,15/9-F-10,1,0,0.644503,0
17352.5,101.906,0.197896,2.59,2.3492,15/9-F-10,1,0,0.608651,0
17353,101.574,0.205377,2.59,2.29,15/9-F-10,1,0.0015991,0.60645,1.69E-08
17353.5,99.6308,0.218426,2.59,2.29,15/9-F-10,1.48845,0.0093975,0.593581,4.58E-05
17354,98.4163,0.195524,2.59,2.2602,15/9-F-10,1,0.00052284,0.585538,9.95E-11
17354.5,96.0855,0.199781,2.5899,2.2405,15/9-F-10,1.65223,0.00567791,0.570103,4.24E-06
17355,94.7458,0.18875,2.5803,2.2935,15/9-F-10,1,0.00187758,0.56123,2.80E-08
17355.5,94.9648,0.190655,2.5898,2.4269,15/9-F-10,1,0.00233415,0.562681,7.50E-08
17356,96.8945,0.201513,2.5999,2.4201,15/9-F-10,1,0.00432237,0.57546,1.27E-06
17356.5,97.2285,0.20554,2.6,2.4597,15/9-F-10,1.58332,0.00555309,0.577672,3.97E-06
17357,96.9667,0.1985,2.5998,2.422,15/9-F-10,1,0.00300201,0.575938,2.47E-07
17357.5,93.8615,0.215455,2.5903,2.5078,15/9-F-10,1.39405,0.0160113,0.555374,0.000420654
17358,92.9292,0.208678,2.59,2.5793,15/9-F-10,1.40356,0.0142796,0.5492,0.000244485
17358.5,92.6923,0.20222,2.59,2.47,15/9-F-10,1.45894,0.011536,0.547631,9.30E-05
17359,93.121,0.205946,2.5898,2.4668,15/9-F-10,1.42814,0.0127544,0.55047,0.000147894
17359.5,93.1686,0.208137,2.5803,2.3144,15/9-F-10,1.44145,0.0154466,0.550785,0.000350623
17360,96.6924,0.195472,2.58,2.2311,15/9-F-10,1,0.00333455,0.574122,3.94E-07
17360.5,100.15,0.2091,2.58,2.23,15/9-F-10,1.55831,0.00600731,0.59702,6.22E-06
17361,104.481,0.213959,2.5902,2.1793,15/9-F-10,1,0.00191827,0.625701,4.23E-08
17361.5,102.347,0.200814,2.5997,2.1412,15/9-F-10,1,0,0.611571,0
17362,100.46,0.201187,2.6,2.2876,15/9-F-10,1,0.000557143,0.59907,1.41E-10
17362.5,97.74,0.2119,2.6,2.38,15/9-F-10,1.5533,0.00746359,0.58106,1.53E-05
17363,97.8221,0.212711,2.5898,2.3886,15/9-F-10,1.52509,0.00937488,0.581603,4.27E-05
17363.5,97.953,0.213013,2.5803,2.2958,15/9-F-10,1.49773,0.0109119,0.58247,8.50E-05
17364,98.0483,0.200726,2.5898,2.1625,15/9-F-10,1,0.00360968,0.583101,5.87E-07
17364.5,97.2,0.2181,2.59,2.05,15/9-F-10,1.57058,0.0125469,0.577483,0.000155498
17365,97.8291,0.212725,2.59,2.0604,15/9-F-10,1.63807,0.00933846,0.58165,4.20E-05
17365.5,97.8186,0.214614,2.5903,2.0903,15/9-F-10,1.62468,0.0101275,0.58158,6.05E-05
17366,99.8474,0.21509,2.5998,2.0998,15/9-F-10,1.67726,0.00615289,0.595016,6.85E-06
17366.5,101.959,0.226141,2.6,2.1099,15/9-F-10,1.61504,0.00760726,0.608999,1.91E-05
17367,103.542,0.237222,2.59,2.2009,15/9-F-10,1.47829,0.0118066,0.619486,0.000145822
17367.5,103.725,0.229768,2.5903,2.2792,15/9-F-10,1.51768,0.008566,0.620695,3.46E-05
17368,102.392,0.220909,2.5998,2.2507,15/9-F-10,1.61771,0.00526022,0.611864,3.69E-06
17368.5,101.418,0.218617,2.6099,2.2302,15/9-F-10,1,0.00395114,0.605415,9.84E-07
17369,102.334,0.223814,2.6199,2.2095,15/9-F-10,1,0.00277642,0.611486,2.07E-07
17369.5,102.908,0.225427,2.61,2.1484,15/9-F-10,1,0.00438973,0.615283,1.66E-06
17370,104.079,0.218093,2.61,2.0817,15/9-F-10,1,0.00124843,0.623042,6.04E-09
17370.5,105.05,0.229673,2.5902,2.0503,15/9-F-10,1.57132,0.00687092,0.62947,1.35E-05
17371,105.978,0.228358,2.59,2.0298,15/9-F-10,1.62773,0.00531168,0.635617,4.37E-06
17371.5,107.525,0.220658,2.59,1.9892,15/9-F-10,1,0.00128627,0.645864,7.83E-09
17372,108.259,0.22342,2.59,1.9511,15/9-F-10,1,0.00141901,0.650721,1.25E-08
17372.5,106.978,0.22202,2.5801,1.8711,15/9-F-10,1,0.00328865,0.642236,5.24E-07
17373,104.82,0.2263,2.57,1.81,15/9-F-10,1.63004,0.00930695,0.627947,5.23E-05
17373.5,102.532,0.228509,2.58,1.7398,15/9-F-10,1.62916,0.0116261,0.612793,0.00013139
17374,103.713,0.234414,2.58,1.7303,15/9-F-10,1.60094,0.0125137,0.620615,0.000190578
17374.5,102.235,0.231353,2.58,1.7103,15/9-F-10,1.60855,0.0132695,0.610825,0.000235807
17375,102.45,0.2221,2.57,1.67,15/9-F-10,1.69366,0.0106442,0.612252,8.81E-05
17375.5,100.727,0.228097,2.5702,1.681,15/9-F-10,1.58373,0.015953,0.600838,0.000513447
17376,101.763,0.227321,2.5803,1.7445,15/9-F-10,1.6549,0.0121158,0.607705,0.000154121
17376.5,102.192,0.208938,2.5898,1.8874,15/9-F-10,1,0.00241262,0.610544,1.10E-07
17377,98.82,0.2047,2.6,2.04,15/9-F-10,1,0.00340831,0.588212,4.65E-07
17377.5,94.9463,0.204639,2.6,2.1409,15/9-F-10,1.67457,0.00801043,0.562558,1.93E-05
17378,90.9744,0.199919,2.6,2.2103,15/9-F-10,1.63782,0.0111974,0.536254,7.74E-05
17378.5,91.1268,0.193632,2.6,2.2198,15/9-F-10,1.68143,0.00805732,0.537264,1.77E-05
17379,94.5616,0.223937,2.5901,2.2001,15/9-F-10,1.40202,0.0188583,0.560011,0.000897172
17379.5,99.3266,0.210406,2.58,2.0895,15/9-F-10,1.605,0.0077764,0.591567,1.93E-05
17380,107.503,0.202092,2.58,2.0392,15/9-F-10,1,0,0.645714,0
17380.5,112.941,0.217047,2.58,2.0107,15/9-F-10,1,0,0.681732,0
17381,112.852,0.222162,2.58,1.9802,15/9-F-10,1,0,0.681138,0
17381.5,109.413,0.222105,2.58,1.9598,15/9-F-10,1,0.000916525,0.658362,1.83E-09
17382,107.228,0.210615,2.5802,1.9402,15/9-F-10,1,0,0.643891,0
17382.5,106.275,0.22395,2.5897,1.9498,15/9-F-10,1,0.00351791,0.637583,6.92E-07
17383,106.309,0.2243,2.5801,1.9896,15/9-F-10,1,0.00494753,0.637811,3.21E-06
17383.5,103.27,0.216517,2.5799,1.9802,15/9-F-10,1.68667,0.00543585,0.617683,4.40E-06
17384,103.231,0.219632,2.5702,2.01,15/9-F-10,1.6153,0.00830405,0.617425,2.96E-05
17384.5,100.907,0.216394,2.5797,2.01,15/9-F-10,1.62602,0.00851265,0.602034,3.06E-05
17385,103.297,0.217188,2.58,1.9113,15/9-F-10,1.69762,0.00568708,0.61786,5.40E-06
17385.5,104.19,0.2113,2.57,1.88,15/9-F-10,1,0.00260105,0.623775,1.65E-07
17386,104.627,0.220649,2.5702,1.8498,15/9-F-10,1.67569,0.00687111,0.62667,1.33E-05
17386.5,101.751,0.217887,2.5797,1.8403,15/9-F-10,1.68853,0.00806074,0.60762,2.46E-05
17387,99.446,0.218194,2.58,1.8302,15/9-F-10,1.6534,0.0113067,0.592358,0.000104582
17387.5,98.9,0.22,2.57,1.81,15/9-F-10,1.59343,0.0147747,0.588742,0.000342456
17388,97.995,0.218703,2.57,1.8206,15/9-F-10,1.58195,0.0154724,0.582748,0.000409466
17388.5,100.151,0.218624,2.5697,1.8606,15/9-F-10,1.593,0.0123029,0.597026,0.000156487
17389,100.179,0.209861,2.5602,1.8796,15/9-F-10,1.66225,0.00882808,0.597215,3.52E-05
17389.5,103.29,0.2193,2.56,1.93,15/9-F-10,1.58895,0.00954938,0.617815,5.56E-05
17390,102.957,0.226912,2.56,1.8799,15/9-F-10,1.50576,0.0140607,0.615613,0.000313687
17390.5,104.218,0.227781,2.5597,1.8694,15/9-F-10,1.53683,0.0126786,0.623959,0.000205758
17391,103.103,0.227114,2.5502,1.8504,15/9-F-10,1.50415,0.0157582,0.616579,0.000526535
17391.5,101.24,0.236748,2.5599,1.8401,15/9-F-10,1.41888,0.0214932,0.604238,0.00199752
17392,99.3866,0.20996,2.5601,1.8198,15/9-F-10,1.66985,0.0101843,0.591964,6.52E-05
17392.5,99.152,0.225032,2.57,1.7993,15/9-F-10,1.55443,0.0168544,0.590411,0.000624472
17393,102.276,0.233891,2.57,1.7707,15/9-F-10,1.53035,0.0164181,0.611101,0.000615566
17393.5,103.332,0.223089,2.5601,1.77,15/9-F-10,1.61656,0.0115145,0.618093,0.000129325
17394,102.583,0.214088,2.57,1.7806,15/9-F-10,1.76217,0.00640911,0.613134,9.03E-06
17394.5,99.2155,0.212823,2.5702,1.8507,15/9-F-10,1.65791,0.0106111,0.590831,7.80E-05
17395,96.9105,0.222253,2.5797,1.8793,15/9-F-10,1.54811,0.0168682,0.575566,0.000583701
17395.5,97.2655,0.223193,2.58,1.8305,15/9-F-10,1.58375,0.0167248,0.577917,0.000567974
17396,97.1348,0.219101,2.57,1.8,15/9-F-10,1.57705,0.0169557,0.577052,0.000601647
17396.5,99.9088,0.219098,2.57,1.8,15/9-F-10,1.63752,0.012842,0.595423,0.000188295
17397,100.804,0.209478,2.57,1.8,15/9-F-10,1.76811,0.0064549,0.601352,8.78E-06
17397.5,100.731,0.201997,2.5799,1.8099,15/9-F-10,1,0.0014699,0.60087,1.12E-08
17398,98.72,0.2121,2.59,1.85,15/9-F-10,1.69987,0.00789198,0.58755,2.03E-05
17398.5,96.4265,0.213058,2.5798,1.8495,15/9-F-10,1.63196,0.0131999,0.572361,0.000190729
17399,96.236,0.216201,2.5703,1.8209,15/9-F-10,1.5538,0.0167905,0.571099,0.000559847
17399.5,97.0959,0.22181,2.57,1.8102,15/9-F-10,1.54593,0.0183529,0.576794,0.000858151
