DEPTH,GR,NPHI,RHOB,ILD,WELL,PERM,SW,PHIE,VSH,HC,FORMATION,Facies
METERS,GAPI,V/V,G/C3,OHMM,,MD,V/V,V/V,V/V,,,
240.1824,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
240.3348,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
240.4872,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
240.6396,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
240.792,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
240.9444,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
241.0968,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
241.2492,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
241.4016,10.4959,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00459167,0,Utsira Fm,
241.554,10.0396,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00036667,0,Utsira Fm,
241.7064,9.5833,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
241.8588,9.1269,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.0112,8.6706,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.1636,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.316,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.4684,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.6208,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.7732,9.5833,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
242.9256,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
243.078,10.0396,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00036667,0,Utsira Fm,
243.2304,9.5833,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
243.3828,10.0396,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00036667,0,Utsira Fm,
243.5352,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
243.6876,9.5833,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
243.84,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
243.9924,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
244.1448,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
244.2972,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
244.4496,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
244.602,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
244.7544,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
244.9068,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
245.0592,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
245.2116,11.6369,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0151565,0,Utsira Fm,
245.364,12.3214,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0214944,0,Utsira Fm,
245.5164,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
245.6688,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
245.8212,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
245.9736,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
246.126,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
246.2784,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
246.4308,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
246.5832,5.4762,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
246.7356,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
246.888,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
247.0404,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
247.1928,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
247.3452,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
247.4976,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
247.65,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
247.8024,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
247.9548,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
248.1072,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
248.2596,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
248.412,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
248.5644,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
248.7168,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
248.8692,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
249.0216,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
249.174,16.4285,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0595231,0,Utsira Fm,
249.3264,16.4285,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0595231,0,Utsira Fm,
249.4788,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
249.6312,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
249.7836,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
249.936,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
250.0884,15.8809,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0544528,0,Utsira Fm,
250.2408,16.4285,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0595231,0,Utsira Fm,
250.3932,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
250.5456,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
250.698,2.7381,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
250.8504,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
251.0028,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
251.1552,8.8988,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
251.3076,9.5833,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
251.46,8.2142,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0,0,Utsira Fm,
251.6124,10.9523,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.00881759,0,Utsira Fm,
251.7648,13.6904,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0341704,0,Utsira Fm,
251.9172,16.4285,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.0595231,0,Utsira Fm,
252.0696,24.6427,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.135581,0,Utsira Fm,
252.222,30.1189,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.186286,0,Utsira Fm,
252.3744,27.3808,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.160933,0,Utsira Fm,
252.5268,21.9047,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.110229,0,Utsira Fm,
252.6792,30.1189,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.186286,0,Utsira Fm,
252.8316,39.7022,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.27502,0,Utsira Fm,
252.984,49.2855,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363755,0,Utsira Fm,
253.1364,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
253.2888,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
253.4412,60.2378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.465165,0,Utsira Fm,
253.5936,58.1842,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.44615,0,Utsira Fm,
253.746,56.1307,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.427136,0,Utsira Fm,
253.8984,59.5533,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.458827,0,Utsira Fm,
254.0508,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
254.2032,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
254.3556,57.4997,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.439812,0,Utsira Fm,
254.508,43.8093,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.313049,0,Utsira Fm,
254.6604,49.2854,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363754,0,Utsira Fm,
254.8128,54.7616,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.414459,0,Utsira Fm,
254.9652,49.2855,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363755,0,Utsira Fm,
255.1176,52.0236,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.389107,0,Utsira Fm,
255.27,57.4997,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.439812,0,Utsira Fm,
255.4224,57.4997,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.439812,0,Utsira Fm,
255.5748,60.2378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.465165,0,Utsira Fm,
255.7272,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
255.8796,60.2378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.465165,0,Utsira Fm,
256.032,52.0236,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.389107,0,Utsira Fm,
256.1844,57.4997,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.439812,0,Utsira Fm,
256.3368,56.1306,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.427135,0,Utsira Fm,
256.4892,54.7616,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.414459,0,Utsira Fm,
256.6416,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
256.794,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
256.9464,61.6068,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.477841,0,Utsira Fm,
257.0988,60.2378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.465165,0,Utsira Fm,
257.2512,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
257.4036,69.8211,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.553899,0,Utsira Fm,
257.556,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
257.7084,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
257.8608,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
258.0132,69.8211,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.553899,0,Utsira Fm,
258.1656,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
258.318,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
258.4704,67.083,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.528546,0,Utsira Fm,
258.6228,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
258.7752,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
258.9276,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
259.08,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
259.2324,60.2378,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.465165,0,Utsira Fm,
259.3848,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
259.5372,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
259.6896,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
259.842,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
259.9944,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
260.1468,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
260.2992,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
260.4516,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
260.604,72.5592,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.579252,0,Utsira Fm,
260.7564,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
260.9088,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
261.0612,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
261.2136,72.5592,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.579252,0,Utsira Fm,
261.366,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
261.5184,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
261.6708,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
261.8232,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
261.9756,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
262.128,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
262.2804,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
262.4328,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
262.5852,78.0353,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.629956,0,Utsira Fm,
262.7376,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
262.89,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
263.0424,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
263.1948,72.5592,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.579252,0,Utsira Fm,
263.3472,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
263.4996,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
263.652,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
263.8044,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
263.9568,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
264.1092,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
264.2616,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
264.414,78.0353,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.629956,0,Utsira Fm,
264.5664,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
264.7188,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
264.8712,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
265.0236,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
265.176,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
265.3284,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
265.4808,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
265.6332,75.2972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.604604,0,Utsira Fm,
265.7856,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
265.938,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
266.0904,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
266.2428,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
266.3952,84.8805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.693338,0,Utsira Fm,
266.5476,83.5115,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.680662,0,Utsira Fm,
266.7,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
266.8524,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
267.0048,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
267.1572,80.7734,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.655309,0,Utsira Fm,
267.3096,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
267.462,82.1425,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667986,0,Utsira Fm,
267.6144,84.8805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.693338,0,Utsira Fm,
267.7668,82.1425,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667986,0,Utsira Fm,
267.9192,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
268.0716,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
268.224,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
268.3764,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
268.5288,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
268.6812,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
268.8336,84.8805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.693338,0,Utsira Fm,
268.986,87.6186,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.718691,0,Utsira Fm,
269.1384,90.3567,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.744043,0,Utsira Fm,
269.2908,87.6186,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.718691,0,Utsira Fm,
269.4432,84.8805,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.693338,0,Utsira Fm,
269.5956,79.4044,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.642633,0,Utsira Fm,
269.748,75.2973,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.604605,0,Utsira Fm,
269.9004,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
270.0528,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
270.2052,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
270.3576,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
270.51,75.2972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.604604,0,Utsira Fm,
270.6624,82.1424,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.667985,0,Utsira Fm,
270.8148,75.2972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.604604,0,Utsira Fm,
270.9672,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
271.1196,69.8211,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.553899,0,Utsira Fm,
271.272,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
271.4244,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
271.5768,54.7616,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.414459,0,Utsira Fm,
271.7292,52.0236,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.389107,0,Utsira Fm,
271.8816,50.6545,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.376431,0,Utsira Fm,
272.034,49.2855,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363755,0,Utsira Fm,
272.1864,49.2855,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363755,0,Utsira Fm,
272.3388,49.2855,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.363755,0,Utsira Fm,
272.4912,56.1307,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.427136,0,Utsira Fm,
272.6436,62.9759,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.490518,0,Utsira Fm,
272.796,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
272.9484,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
273.1008,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
273.2532,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
273.4056,75.2972,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.604604,0,Utsira Fm,
273.558,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
273.7104,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
273.8628,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
274.0152,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
274.1676,65.714,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.51587,0,Utsira Fm,
274.32,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
274.4724,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
274.6248,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
274.7772,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
274.9296,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
275.082,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
275.2344,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
275.3868,74.8409,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.600379,0,Utsira Fm,
275.5392,73.0155,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.583477,0,Utsira Fm,
275.6916,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
275.844,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
275.9964,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
276.1488,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
276.3012,69.8211,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.553899,0,Utsira Fm,
276.4536,71.1901,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.566575,0,Utsira Fm,
276.606,73.9282,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.591928,0,Utsira Fm,
276.7584,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
276.9108,72.5592,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.579252,0,Utsira Fm,
277.0632,68.452,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.541222,0,Utsira Fm,
277.2156,72.5592,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.579252,0,Utsira Fm,
277.368,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
277.5204,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
277.6728,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
277.8252,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
277.9776,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
278.13,76.6663,-999.25,-999.25,-999.25,15/9-F-4,,,-999.25,0.617281,0,Utsira Fm,
